0.70.0,lucuma-core,lucuma-core-testkit
0.69.2,lucuma-core,lucuma-core-testkit
0.69.1,lucuma-core,lucuma-core-testkit
0.69.0,lucuma-core,lucuma-core-testkit
0.68.0,lucuma-core,lucuma-core-testkit
0.67.0,lucuma-core,lucuma-core-testkit
0.66.0,lucuma-core,lucuma-core-testkit
0.65.0,lucuma-core,lucuma-core-testkit
0.64.0,lucuma-core,lucuma-core-testkit
0.63.2,lucuma-core,lucuma-core-testkit
0.63.1,lucuma-core,lucuma-core-testkit
0.63.0,lucuma-core,lucuma-core-testkit
0.62.0,lucuma-core,lucuma-core-testkit
0.61.1,lucuma-core,lucuma-core-testkit
0.61.0,lucuma-core,lucuma-core-testkit
0.60.0,lucuma-core,lucuma-core-testkit
0.59.0,lucuma-core,lucuma-core-testkit
0.58.0,lucuma-core,lucuma-core-testkit
0.57.0,lucuma-core,lucuma-core-testkit
0.55.3,lucuma-core,lucuma-core-testkit
0.55.2,lucuma-core,lucuma-core-testkit
0.55.1,lucuma-core,lucuma-core-testkit
0.55.0,lucuma-core,lucuma-core-testkit
0.54.0,lucuma-core,lucuma-core-testkit
0.53.0,lucuma-core,lucuma-core-testkit
0.51.0,lucuma-core,lucuma-core-testkit
